Date,total_rates_cumpnl,total_fx_cumpnl,total_index_cumpnl,total_adv_cumpnl,total_a1_cumpnl,total_a2_cumpnl,total_a3_cumpnl,total_a4_cumpnl,adv_rates_cumpnl,a1_rates_cumpnl,a2_rates_cumpnl,a3_rates_cumpnl,a4_rates_cumpnl,adv_fx_cumpnl,a1_fx_cumpnl,a2_fx_cumpnl,a3_fx_cumpnl,a4_fx_cumpnl,TU1 Comdty_CumPnL,TY1 Comdty_CumPnL,DU1 Comdty_CumPnL,RX1 Comdty_CumPnL,G 1 Comdty_CumPnL,XM1 Comdty_CumPnL,YM1 Comdty_CumPnL,JB1 Comdty_CumPnL,KAA1 Comdty_CumPnL,KE1 Comdty_CumPnL,IK1 Comdty_CumPnL,OAT1 Comdty_CumPnL,AD1 Curncy_CumPnL,BP1 Curncy_CumPnL,EC1 Curncy_CumPnL,JY1 Curncy_CumPnL,KRW Curncy_CumPnL,TU1 Comdty_Pos,TU1 Comdty_Price,TY1 Comdty_Pos,TY1 Comdty_Price,DU1 Comdty_Pos,DU1 Comdty_Price,RX1 Comdty_Pos,RX1 Comdty_Price,G 1 Comdty_Pos,G 1 Comdty_Price,XM1 Comdty_Pos,XM1 Comdty_Price,YM1 Comdty_Pos,YM1 Comdty_Price,JB1 Comdty_Pos,JB1 Comdty_Price,KAA1 Comdty_Pos,KAA1 Comdty_Price,KE1 Comdty_Pos,KE1 Comdty_Price,IK1 Comdty_Pos,IK1 Comdty_Price,OAT1 Comdty_Pos,OAT1 Comdty_Price,AD1 Curncy_Pos,AD1 Curncy_Price,BP1 Curncy_Pos,BP1 Curncy_Price,EC1 Curncy_Pos,EC1 Curncy_Price,JY1 Curncy_Pos,JY1 Curncy_Price,KRW Curncy_Pos,KRW Curncy_Price,dd_scale,pnl_ma_off_count
2017-04-04,0.0,23.02,0,0.0,6.5337,0.0,0.0,8.7792,0.0,0.0,0.0,0.0,0.0,0.0,6.5337,0.0,0.0,8.7792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,8.78,1.37,5.44,6.68,0.0,108.2578,0.0,125.0312,0.0,112.36,0.0,162.53,0.0,128.37,0.0,97.36,0.0,98.11,0.0,150.4,0.0,125.45,0.0,109.54,0.0,131.15,0.0,147.71,-1.3512,75.49,0.5373,124.72,-1.537,1.0705,1.0388,90.625,0.0,1121.93,1.0,0
2017-04-05,0.0,22.55,0,0.0,6.3926,0.0,0.0,8.8754,0.0,0.0,0.0,0.0,0.0,0.0,6.3926,0.0,0.0,8.8754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,8.93,1.41,5.19,6.68,0.0,108.2578,0.0,125.0469,0.0,112.38,0.0,162.4,0.0,128.02,0.0,97.36,0.0,98.12,0.0,150.41,0.0,125.46,0.0,109.52,0.0,131.16,0.0,147.6,-1.3512,75.72,0.5373,125.08,-1.537,1.0702,1.0388,90.405,0.0,1123.95,1.0,0
2017-04-06,0.0,23.49,0,0.0,6.6045,0.0,0.0,8.8488,0.0,0.0,0.0,0.0,0.0,0.0,6.6045,0.0,0.0,8.8488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,8.89,1.38,5.29,6.86,0.0,108.2656,0.0,125.125,0.0,112.34,0.0,162.39,0.0,127.98,0.0,97.39,0.0,98.15,0.0,150.42,0.0,124.92,0.0,109.39,0.0,131.26,0.0,147.81,-1.3512,75.31,0.5373,124.98,0.0,1.0682,0.7835,90.535,0.2229,1133.13,1.0,0
2017-04-07,0.0,23.52,0,0.0,6.5952,0.0,0.0,8.5527,0.0,0.0,0.0,0.0,0.0,0.0,6.5952,0.0,0.0,8.5527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,8.47,1.38,4.91,6.86,0.0,108.1875,0.0,124.8125,0.0,112.405,0.0,162.85,0.0,128.25,0.0,97.42,0.0,98.19,0.0,150.6,0.0,124.73,0.0,109.37,0.0,131.82,0.0,148.08,-1.3512,74.85,0.5373,124.01,0.0,1.0623,1.0407,90.21,0.0,1134.4,1.0,0
2017-04-10,0.0,23.91,0,0.0,6.7065,0.0,0.0,8.6549,0.0,0.0,0.0,0.0,0.0,0.0,6.7065,0.0,0.0,8.6549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,8.64,1.38,5.09,7.01,0.0,108.2109,0.0,124.9062,0.0,112.465,0.0,162.99,0.0,128.05,0.0,97.395,0.0,98.18,0.0,150.56,0.0,124.22,0.0,109.24,0.0,131.51,0.0,147.48,-1.3512,74.91,0.5373,124.39,0.0,1.063,1.0407,90.365,0.2257,1142.3,1.0,0
2017-04-11,0.0,25.5,0,0.0,7.165,0.0,0.0,8.7457,0.0,0.0,0.0,0.0,0.0,0.0,7.165,0.0,0.0,8.7457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,8.95,1.38,6.29,7.01,0.0,108.3047,0.0,125.4844,0.0,112.495,0.0,163.21,0.0,128.49,0.0,97.44,0.0,98.19,0.0,150.68,0.0,124.8,0.0,109.37,0.0,131.29,0.0,147.29,-1.3512,74.86,0.5373,125.11,0.0,1.0642,1.0407,91.405,0.0,1145.8,1.0,0
2017-04-12,0.0,25.8,0,0.0,7.1611,0.0,0.0,8.8734,0.0,0.0,0.0,0.0,0.0,0.0,7.1611,0.0,0.0,8.8734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,8.95,1.38,6.25,7.01,0.0,108.3047,0.0,125.4688,0.0,112.475,0.0,163.25,0.0,128.51,0.0,97.47,0.0,98.21,0.0,150.9,0.0,124.72,0.0,109.4,0.0,131.09,0.0,147.63,-1.3512,74.67,0.5373,125.12,0.0,1.0627,1.0407,91.365,0.0,1141.5,1.0,0
2017-04-13,0.0,24.81,0,0.0,7.1135,0.0,0.0,9.2811,0.0,0.0,0.0,0.0,0.0,0.0,7.1135,0.0,0.0,9.2811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,9.06,1.38,6.85,7.24,0.0,108.3672,0.0,126.0781,0.0,112.515,0.0,163.54,0.0,128.65,0.0,97.5,0.0,98.22,0.0,150.91,0.0,125.01,0.0,109.45,0.0,131.03,0.0,147.83,-1.3512,75.74,0.5373,125.37,0.0,1.0654,1.0407,91.9,-0.2297,1129.82,1.0,0
2017-04-14,0.0,23.96,0,0.0,6.8694,0.0,0.0,8.9828,0.0,0.0,0.0,0.0,0.0,0.0,6.8694,0.0,0.0,8.9828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,9.06,1.38,6.85,6.41,0.0,108.3672,0.0,126.0781,0.0,112.515,0.0,163.54,0.0,128.65,0.0,97.45,0.0,98.18,0.0,151.09,0.0,124.95,0.0,109.45,0.0,131.03,0.0,147.83,0.0,75.74,0.5373,125.37,0.0,1.0654,1.0407,91.9,-0.9047,1139.93,1.0,0
2017-04-17,0.0,24.3,0,0.0,7.0042,0.0,0.0,9.1584,0.0,0.0,0.0,0.0,0.0,0.0,7.0042,0.0,0.0,9.1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,9.26,1.04,7.14,6.55,0.0,108.375,0.0,125.9062,0.0,112.515,0.0,163.54,0.0,128.65,0.0,97.45,0.0,98.18,0.0,151.15,0.0,125.04,0.0,109.45,0.0,131.03,0.0,147.83,1.3052,75.79,0.5373,125.84,-1.6045,1.0674,1.0407,92.15,-0.9047,1138.2,1.0,0
2017-04-18,0.0,24.96,0,0.0,6.9392,0.0,0.0,9.8132,0.0,0.0,0.0,0.0,0.0,0.0,6.9392,0.0,0.0,9.8132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,10.49,1.01,7.49,6.19,0.0,108.4531,0.0,126.5156,0.0,112.51,0.0,163.68,0.0,128.74,0.0,97.485,0.0,98.21,0.0,151.03,0.0,125.15,0.0,109.47,0.0,131.28,0.0,147.87,1.3052,75.48,0.5373,128.71,0.0,1.0762,1.0407,92.465,-1.1279,1141.8,1.0,0
2017-04-19,0.0,23.46,0,0.0,6.7226,0.0,0.0,9.6869,0.0,0.0,0.0,0.0,0.0,0.0,6.7226,0.0,0.0,9.6869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24,10.21,1.01,7.21,6.28,0.0,108.4531,0.0,126.2812,0.0,112.385,0.0,163.25,0.0,128.39,0.0,97.52,0.0,98.23,0.0,151.18,0.0,125.39,0.0,109.49,0.0,131.08,0.0,148.0,1.3052,74.89,0.5373,128.04,0.0,1.075,1.0407,92.21,-0.6766,1140.18,1.0,0
2017-04-20,0.0,23.69,0,0.0,6.6463,0.0,0.0,9.867,0.0,0.0,0.0,0.0,0.0,0.0,6.6463,0.0,0.0,9.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,10.48,1.01,6.6,6.29,0.0,108.4062,0.0,125.9531,0.0,112.38,0.0,162.74,0.0,128.38,0.0,97.47,0.0,98.2,0.0,151.11,0.0,125.46,0.0,109.49,0.0,131.16,0.0,148.41,1.3052,75.2,1.1191,128.37,0.0,1.075,1.0407,91.675,-0.9089,1139.9,1.0,0
2017-04-21,0.0,24.07,0,0.0,6.7419,0.0,0.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,6.7419,0.0,0.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.52,10.37,1.01,6.7,6.51,0.0,108.4375,0.0,126.0625,0.0,112.375,0.0,162.74,0.0,128.74,0.0,97.435,0.0,98.18,0.0,151.08,0.0,125.22,0.0,109.43,0.0,131.16,0.0,148.04,1.3052,75.3,0.5618,128.14,0.0,1.0724,1.0407,91.765,-0.4519,1134.3,1.0,0
2017-04-24,0.0,24.19,0,0.0,6.7306,0.0,0.0,10.0973,0.0,0.0,0.0,0.0,0.0,0.0,6.7306,0.0,0.0,10.0973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,10.36,1.01,6.18,6.76,0.0,108.3438,0.0,125.7969,0.0,112.15,0.0,161.35,0.0,128.38,0.0,97.375,0.0,98.16,0.0,150.98,0.0,124.84,0.0,109.38,0.0,132.15,0.0,149.78,1.3052,75.54,0.0,128.07,0.0,1.0886,1.0407,91.3,-0.6757,1130.0,1.0,0
2017-04-25,0.0,24.76,0,0.0,6.6537,0.0,0.0,10.2322,0.0,0.0,0.0,0.0,0.0,0.0,6.6537,0.0,0.0,10.2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,10.36,2.05,5.45,7.03,0.0,108.2656,0.0,125.4062,0.0,112.145,0.0,160.98,0.0,128.21,0.0,97.38,0.0,98.15,0.0,151.05,0.0,124.94,0.0,109.43,0.0,131.64,0.0,149.17,0.0,75.29,0.0,128.49,1.4355,1.0967,0.5981,90.205,-0.6757,1125.43,1.0,0
2017-04-26,0.0,25.3,0,0.0,6.7876,0.0,0.0,10.236,0.0,0.0,0.0,0.0,0.0,0.0,6.7876,0.0,0.0,10.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,10.36,1.5,5.44,7.04,0.0,108.2969,0.0,125.5625,0.0,112.165,0.0,161.27,0.0,128.18,0.0,97.34,0.0,98.12,0.0,150.98,0.0,124.87,0.0,109.42,0.0,131.19,0.0,149.21,-1.2308,74.6,0.0,128.62,1.4355,1.0926,0.0,89.96,-0.6757,1125.3,1.0,0
2017-04-27,0.0,24.85,0,0.0,6.736,0.0,0.0,10.0938,0.0,0.0,0.0,0.0,0.0,0.0,6.736,0.0,0.0,10.0938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.36,1.27,5.47,6.84,0.0,108.3281,0.0,125.6406,0.0,112.265,0.0,162.01,0.0,128.46,0.0,97.36,0.0,98.14,0.0,150.98,0.0,124.9,0.0,109.45,0.0,131.82,0.0,150.03,-1.2308,74.64,0.0,129.24,1.4355,1.0909,0.2996,90.07,-0.4586,1130.1,1.0,0
2017-04-28,0.0,24.65,0,0.0,6.7172,0.0,0.0,9.8667,0.0,0.0,0.0,0.0,0.0,0.0,6.7172,0.0,0.0,9.8667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,10.36,1.44,5.46,6.68,0.0,108.3047,0.0,125.7188,0.0,112.24,0.0,161.78,0.0,128.27,0.0,97.395,0.0,98.17,0.0,151.02,0.0,124.96,0.0,109.44,0.0,131.71,0.0,149.84,-1.2308,74.76,0.0,129.64,1.4355,1.0921,0.0,89.94,-0.2262,1137.8,1.0,0
2017-05-01,0.0,23.83,0,0.0,6.6173,0.0,0.0,9.8667,0.0,0.0,0.0,0.0,0.0,0.0,6.6173,0.0,0.0,9.8667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,10.36,1.49,5.46,6.67,0.0,108.2734,0.0,125.4688,0.0,112.24,0.0,161.78,0.0,128.27,0.0,97.395,0.0,98.16,0.0,151.02,0.0,124.96,0.0,109.44,0.0,131.71,0.0,149.84,-1.2308,75.28,0.0,129.21,0.7157,1.0931,0.0,89.57,0.3291,1137.8,1.0,0
2017-05-02,0.0,23.75,0,0.0,6.6001,0.0,0.0,9.7129,0.0,0.0,0.0,0.0,0.0,0.0,6.6001,0.0,0.0,9.7129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,10.36,1.47,5.55,6.47,0.0,108.3203,0.0,125.7031,0.0,112.21,0.0,161.69,0.0,128.14,0.0,97.365,0.0,98.14,0.0,150.93,0.0,124.5,0.0,109.38,0.0,131.45,0.0,150.05,-1.2308,75.25,0.0,129.48,0.0,1.0952,-0.6178,89.43,0.3291,1130.8,1.0,0
2017-05-03,0.0,23.88,0,0.0,6.6675,0.0,0.0,9.7129,0.0,0.0,0.0,0.0,0.0,0.0,6.6675,0.0,0.0,9.7129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,10.36,1.3,5.89,6.46,0.0,108.2578,0.0,125.5469,0.0,112.21,0.0,161.69,0.0,128.31,0.0,97.38,0.0,98.15,0.0,150.93,0.0,124.5,0.0,109.38,0.0,131.82,0.0,150.1,0.0,74.22,0.0,129.04,0.7223,1.0928,-0.6178,88.94,-0.1646,1130.8,1.0,0
2017-05-04,0.0,24.76,0,0.0,6.7765,0.0,0.0,9.7545,0.0,0.0,0.0,0.0,0.0,0.0,6.7765,0.0,0.0,9.7545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,10.36,1.78,5.83,6.5,0.0,108.2188,0.0,125.1719,0.0,112.18,0.0,160.9,0.0,127.93,0.0,97.325,0.0,98.1,0.0,150.93,0.0,124.8,0.0,109.41,0.0,132.04,0.0,149.94,-1.1797,73.94,0.0,129.35,0.7223,1.1,-0.3179,89.085,0.3289,1132.68,1.0,0
2017-05-05,0.0,24.72,0,0.0,6.7762,0.0,0.0,9.7545,0.0,0.0,0.0,0.0,0.0,0.0,6.7762,0.0,0.0,9.7545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,10.36,1.91,5.88,6.5,0.0,108.2109,0.0,125.2188,0.0,112.14,0.0,160.46,0.0,127.84,0.0,97.32,0.0,98.1,0.0,150.93,0.0,124.8,0.0,109.41,0.0,132.76,0.0,149.76,-1.1797,74.08,0.0,129.88,1.4328,1.1011,-0.3179,88.93,0.3289,1132.68,1.0,0
2017-05-08,0.0,24.6,0,0.0,6.8093,0.0,0.0,9.7273,0.0,0.0,0.0,0.0,0.0,0.0,6.8093,0.0,0.0,9.7273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,10.36,1.16,6.12,6.47,0.0,108.1953,0.0,125.0625,0.0,112.095,0.0,160.46,0.0,127.58,0.0,97.295,0.0,98.08,0.0,150.82,0.0,124.54,0.0,109.35,0.0,132.03,0.0,149.84,-1.1797,73.82,0.0,129.58,1.4328,1.0954,-0.633,88.59,0.3289,1131.45,1.0,0
2017-05-09,0.0,25.97,0,0.0,7.0823,0.0,0.0,9.6926,0.0,0.0,0.0,0.0,0.0,0.0,7.0823,0.0,0.0,9.6926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,10.26,1.14,6.81,6.47,0.0,108.1484,0.0,124.8281,0.0,112.11,0.0,160.29,0.0,126.96,0.0,97.285,0.0,98.08,0.0,150.78,0.0,124.54,0.0,109.35,0.0,131.69,0.0,149.51,-1.1797,73.31,0.6106,129.4,0.0,1.0889,-0.633,87.63,0.3289,1131.45,1.0,0
2017-05-10,0.0,25.69,0,0.0,7.0958,0.0,0.0,9.7909,0.0,0.0,0.0,0.0,0.0,0.0,7.0958,0.0,0.0,9.7909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,10.25,1.14,6.85,6.6,0.0,108.1484,0.0,124.8125,0.0,112.1,0.0,160.6,0.0,127.31,0.0,97.31,0.0,98.11,0.0,150.68,0.0,123.88,0.0,109.2,0.0,132.04,0.0,149.92,-1.1797,73.58,0.0,129.56,0.0,1.0882,-0.633,87.575,0.3289,1135.9,1.0,0
2017-05-11,0.0,24.67,0,0.0,6.7944,0.0,0.0,9.612,0.0,0.0,0.0,0.0,0.0,0.0,6.7944,0.0,0.0,9.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,10.25,1.14,6.59,5.97,0.0,108.1719,0.0,124.9219,0.0,112.1,0.0,160.42,0.0,127.34,0.0,97.315,0.0,98.13,0.0,150.58,0.0,123.8,0.0,109.26,0.0,131.71,0.0,149.42,-1.1797,73.67,0.0,129.04,0.0,1.0885,-0.633,87.93,0.8531,1127.77,1.0,0
2017-05-12,0.0,24.08,0,0.0,6.69,0.0,0.0,9.6044,0.0,0.0,0.0,0.0,0.0,0.0,6.69,0.0,0.0,9.6044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10.25,1.14,6.34,5.95,0.0,108.2891,0.0,125.4688,0.0,112.125,0.0,160.88,0.0,128.18,0.0,97.335,0.0,98.15,0.0,150.66,0.0,124.04,0.0,109.33,0.0,132.21,0.0,149.9,-1.1797,73.87,0.0,128.92,0.0,1.0942,-0.633,88.275,0.3436,1127.43,1.0,0
2017-05-15,0.0,24.42,0,0.0,6.7616,0.0,0.0,9.5206,0.0,0.0,0.0,0.0,0.0,0.0,6.7616,0.0,0.0,9.5206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,10.25,1.47,6.48,5.84,0.0,108.2734,0.0,125.4531,0.0,112.125,0.0,160.51,0.0,127.81,0.0,97.38,0.0,98.18,0.0,150.68,0.0,123.97,0.0,109.33,0.0,132.02,0.0,149.42,0.0,74.09,0.0,129.07,0.7208,1.0996,-0.633,88.08,0.3436,1123.65,1.0,0
2017-05-16,0.0,25.65,0,0.0,6.943,0.0,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,6.943,0.0,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,10.25,2.95,6.12,5.94,0.0,108.2734,0.0,125.5469,0.0,112.105,0.0,160.48,0.0,127.96,0.0,97.385,0.0,98.18,0.0,150.61,0.0,123.91,0.0,109.31,0.0,132.59,0.0,149.48,0.0,74.23,0.0,129.34,1.4051,1.1112,-0.633,88.58,-0.1693,1115.98,1.0,0
2017-05-17,0.0,25.79,0,0.0,6.8391,0.0,0.0,9.3997,0.0,0.0,0.0,0.0,0.0,0.0,6.8391,0.0,0.0,9.3997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,10.25,3.63,5.62,5.91,0.0,108.3906,0.0,126.4219,0.0,112.15,0.0,161.06,0.0,128.46,0.0,97.44,0.0,98.22,0.0,150.61,0.0,124.55,0.0,109.44,0.0,133.17,0.0,149.97,0.0,74.2,0.0,129.67,1.4051,1.1166,-0.2883,90.1,-0.1693,1118.2,1.0,0
2017-05-18,0.0,25.03,0,0.0,6.6154,0.0,0.0,9.5406,0.0,0.0,0.0,0.0,0.0,0.0,6.6154,0.0,0.0,9.5406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,10.25,3.33,5.61,5.62,0.0,108.3516,0.0,126.2812,0.0,112.18,0.0,161.53,0.0,128.55,0.0,97.47,0.0,98.21,0.0,150.57,0.0,124.51,0.0,109.44,0.0,133.37,0.0,150.46,1.1994,74.11,0.0,129.52,0.6915,1.112,0.0,89.845,-0.5054,1124.5,1.0,0
2017-05-19,0.0,26.22,0,0.0,6.7208,0.0,0.0,9.5961,0.0,0.0,0.0,0.0,0.0,0.0,6.7208,0.0,0.0,9.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,10.25,3.96,5.61,5.51,0.0,108.3438,0.0,126.1875,0.0,112.155,0.0,161.3,0.0,128.29,0.0,97.495,0.0,98.23,0.0,150.63,0.0,124.65,0.0,109.52,0.0,133.62,0.0,150.47,1.1994,74.53,0.0,130.43,0.6915,1.122,0.0,89.87,-0.5054,1127.0,1.0,0
2017-05-22,0.0,27.25,0,0.0,6.9728,0.0,0.0,9.4109,0.0,0.0,0.0,0.0,0.0,0.0,6.9728,0.0,0.0,9.4109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,10.25,4.31,5.61,5.88,0.0,108.3438,0.0,126.125,0.0,112.14,0.0,160.99,0.0,128.38,0.0,97.48,0.0,98.23,0.0,150.55,0.0,124.28,0.0,109.44,0.0,133.59,0.0,150.12,1.1994,74.72,0.0,130.06,1.3483,1.1251,0.0,90.02,-0.5054,1118.65,1.0,0
2017-05-23,0.0,26.5,0,0.0,6.8051,0.0,0.0,9.5327,0.0,0.0,0.0,0.0,0.0,0.0,6.8051,0.0,0.0,9.5327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,10.25,3.68,5.61,5.63,0.0,108.2812,0.0,125.8594,0.0,112.135,0.0,160.87,0.0,128.53,0.0,97.525,0.0,98.26,0.0,150.59,0.0,124.6,0.0,109.5,0.0,133.76,0.0,150.19,1.1994,74.8,0.0,129.76,1.3483,1.1198,0.0,89.575,-0.5054,1124.1,1.0,0
2017-05-24,0.0,26.51,0,0.0,6.7843,0.0,0.0,9.5816,0.0,0.0,0.0,0.0,0.0,0.0,6.7843,0.0,0.0,9.5816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,10.25,3.75,5.61,5.6,0.0,108.3281,0.0,126.0625,0.0,112.145,0.0,160.8,0.0,128.5,0.0,97.485,0.0,98.25,0.0,150.54,0.0,124.4,0.0,109.43,0.0,133.49,0.0,150.13,0.0,74.81,0.0,129.58,0.6742,1.1212,0.0,89.555,-0.166,1126.3,1.0,0
2017-05-25,0.0,26.68,0,0.0,6.9215,0.0,0.0,9.5816,0.0,0.0,0.0,0.0,0.0,0.0,6.9215,0.0,0.0,9.5816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,10.25,3.77,5.61,5.74,0.0,108.3281,0.0,126.1719,0.0,112.18,0.0,161.31,0.0,128.81,0.0,97.53,0.0,98.28,0.0,150.56,0.0,124.65,0.0,109.47,0.0,133.8,0.0,150.63,0.0,74.52,0.0,129.45,0.6742,1.1216,0.0,89.515,-0.166,1116.45,1.0,0
2017-05-26,0.0,26.55,0,0.0,6.8485,0.0,0.0,9.679,0.0,0.0,0.0,0.0,0.0,0.0,6.8485,0.0,0.0,9.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,10.25,3.43,5.73,5.68,0.0,108.3125,0.0,126.1875,0.0,112.2,0.0,161.79,0.0,129.19,0.0,97.56,0.0,98.3,0.0,150.73,0.0,124.73,0.0,109.49,0.0,133.99,0.0,151.13,-1.2601,74.41,0.0,128.04,1.394,1.1189,0.3205,89.87,-0.166,1120.8,1.0,0
2017-05-29,0.0,26.51,0,0.0,6.832,0.0,0.0,9.7058,0.0,0.0,0.0,0.0,0.0,0.0,6.832,0.0,0.0,9.7058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,10.24,3.42,5.73,5.66,0.0,108.3125,0.0,126.1875,0.0,112.275,0.0,162.28,0.0,129.19,0.0,97.555,0.0,98.29,0.0,150.69,0.0,124.66,0.0,109.51,0.0,133.24,0.0,151.37,-1.2601,74.41,0.6306,128.04,0.698,1.1189,0.3205,89.87,-0.166,1122.0,1.0,0
2017-05-30,0.0,26.22,0,0.0,6.802,0.0,0.0,9.7793,0.0,0.0,0.0,0.0,0.0,0.0,6.802,0.0,0.0,9.7793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,10.23,3.4,5.89,5.61,0.0,108.3438,0.0,126.4375,0.0,112.25,0.0,162.33,0.0,129.35,0.0,97.58,0.0,98.31,0.0,150.75,0.0,124.89,0.0,109.57,0.0,133.14,0.0,151.47,-1.2601,74.63,0.0,128.65,0.0,1.1199,0.3205,90.315,-0.166,1125.3,1.0,0
2017-05-31,0.0,27.06,0,0.0,6.922,0.0,0.0,9.7218,0.0,0.0,0.0,0.0,0.0,0.0,6.922,0.0,0.0,9.7218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,10.39,3.4,5.97,5.69,0.0,108.3516,0.0,126.5625,0.0,112.27,0.0,162.32,0.0,128.99,0.0,97.585,0.0,98.33,0.0,150.67,0.0,124.81,0.0,109.53,0.0,133.14,0.0,151.57,-1.2601,74.32,0.6328,129.0,0.0,1.1256,0.3205,90.52,-0.166,1119.65,1.0,0
2017-06-01,0.0,27.27,0,0.0,6.8362,0.0,0.0,9.7218,0.0,0.0,0.0,0.0,0.0,0.0,6.8362,0.0,0.0,9.7218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,10.37,3.19,5.52,5.57,0.0,108.3125,0.0,126.4531,0.0,112.245,0.0,162.28,0.0,128.64,0.0,97.575,0.0,98.32,0.0,150.69,0.0,125.05,0.0,109.61,0.0,132.72,0.0,151.57,-1.2601,73.73,0.0,128.82,0.6963,1.1224,0.6322,89.895,-0.5235,1122.05,1.0,0
