Date,total_rates_cumpnl,total_fx_cumpnl,total_index_cumpnl,total_adv_cumpnl,total_a1_cumpnl,total_a2_cumpnl,total_a3_cumpnl,adv_rates_cumpnl,a1_rates_cumpnl,a2_rates_cumpnl,a3_rates_cumpnl,adv_fx_cumpnl,a1_fx_cumpnl,a2_fx_cumpnl,a3_fx_cumpnl,TU1 Comdty_CumPnL,TY1 Comdty_CumPnL,DU1 Comdty_CumPnL,RX1 Comdty_CumPnL,G 1 Comdty_CumPnL,XM1 Comdty_CumPnL,YM1 Comdty_CumPnL,JB1 Comdty_CumPnL,KAA1 Comdty_CumPnL,KE1 Comdty_CumPnL,IK1 Comdty_CumPnL,OAT1 Comdty_CumPnL,AD1 Curncy_CumPnL,BP1 Curncy_CumPnL,EC1 Curncy_CumPnL,JY1 Curncy_CumPnL,KRW Curncy_CumPnL,NQ1 Index_CumPnL,TU1 Comdty_Pos,TU1 Comdty_Price,TY1 Comdty_Pos,TY1 Comdty_Price,DU1 Comdty_Pos,DU1 Comdty_Price,RX1 Comdty_Pos,RX1 Comdty_Price,G 1 Comdty_Pos,G 1 Comdty_Price,XM1 Comdty_Pos,XM1 Comdty_Price,YM1 Comdty_Pos,YM1 Comdty_Price,JB1 Comdty_Pos,JB1 Comdty_Price,KAA1 Comdty_Pos,KAA1 Comdty_Price,KE1 Comdty_Pos,KE1 Comdty_Price,IK1 Comdty_Pos,IK1 Comdty_Price,OAT1 Comdty_Pos,OAT1 Comdty_Price,AD1 Curncy_Pos,AD1 Curncy_Price,BP1 Curncy_Pos,BP1 Curncy_Price,EC1 Curncy_Pos,EC1 Curncy_Price,JY1 Curncy_Pos,JY1 Curncy_Price,KRW Curncy_Pos,KRW Curncy_Price,NQ1 Index_Pos,NQ1 Index_Price,dd_scale,pnl_ma_off_count
2022-12-19,-0.44,50.45,0.0,1.2426,19.0564,-1.8876,0.0,1.2426,-5.7865,0.0,0.0,0.0,24.4124,-1.8876,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.61,0.0,0.0,0.0,-4.76,6.43,0.0,10.07,2.23,31.72,0.0,0.0,102.7734,0.0,114.0469,0.0,105.935,0.0,137.15,0.0,103.42,0.0,96.455,0.0,96.76,0.0,147.86,0.0,112.86,0.0,103.96,0.0,111.69,0.0,131.66,0.0,67.225,0.0,121.8,0.0,1.061,0.0,73.22,0.0,1302.9,0.0,11193.25,1.0,0
2022-12-20,-0.44,50.45,0.0,1.2426,19.0564,-1.8876,0.0,1.2426,-5.7865,0.0,0.0,0.0,24.4124,-1.8876,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.61,0.0,0.0,0.0,-4.76,6.43,0.0,10.07,2.23,31.72,0.0,0.0,102.7617,0.0,113.4531,0.0,105.79,0.0,135.91,0.0,102.13,0.0,96.255,0.0,96.65,0.0,146.14,0.0,112.4,0.0,103.79,0.0,110.75,0.0,130.15,0.0,67.0,0.0,121.97,0.0,1.069,0.0,76.925,0.0,1292.2,0.0,11175.75,1.0,0
2022-12-21,-0.44,50.45,0.0,1.2426,19.0564,-1.8876,0.0,1.2426,-5.7865,0.0,0.0,0.0,24.4124,-1.8876,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.61,0.0,0.0,0.0,-4.76,6.43,0.0,10.07,2.23,31.72,0.0,0.0,102.8672,0.0,113.5625,0.0,105.765,0.0,135.88,0.0,102.44,0.0,96.255,0.0,96.72,0.0,145.76,0.0,111.81,0.0,103.9,0.0,111.16,0.0,130.13,0.0,67.255,0.0,121.08,0.0,1.068,0.0,76.515,0.0,1285.7,0.0,11334.5,1.0,0
2022-12-22,-0.44,50.95,0.0,1.2426,19.807,-1.8876,0.0,1.2426,-5.7865,0.0,0.0,0.0,25.1629,-1.8876,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.61,0.0,0.0,0.0,-4.76,6.43,0.0,10.07,2.23,32.23,0.0,0.0,102.7812,0.0,113.5469,0.0,105.695,0.0,135.31,0.0,102.36,0.0,96.185,0.0,96.66,0.0,146.25,0.0,112.55,0.0,104.09,0.0,110.83,0.0,129.55,0.0,66.78,0.0,120.54,0.0,1.0656,0.0,76.345,-0.6738,1276.05,0.0,11054.25,1.0,0
2022-12-23,-0.44,50.71,0.0,1.2426,19.4426,-1.8876,0.0,1.2426,-5.7865,0.0,0.0,0.0,24.7985,-1.8876,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.61,0.0,0.0,0.0,-4.76,6.43,0.0,10.07,2.23,31.98,0.0,0.0,102.6953,0.0,113.0781,0.0,105.54,0.0,134.95,0.0,101.8,0.0,96.155,0.0,96.61,0.0,146.09,0.0,111.87,0.0,103.88,0.0,110.49,0.0,129.22,0.0,67.315,0.0,120.64,0.0,1.0683,0.0,76.075,-0.6726,1280.7,0.0,11075.25,1.0,0
2022-12-26,-0.44,51.01,0.0,1.2426,19.8876,-1.8876,0.0,1.2426,-5.7865,0.0,0.0,0.0,25.2436,-1.8876,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.61,0.0,0.0,0.0,-4.76,6.43,0.0,10.07,2.23,32.28,0.0,0.0,102.6953,0.0,113.0781,0.0,105.54,0.0,134.95,0.0,101.8,0.0,96.155,0.0,96.61,0.0,145.89,0.0,111.05,0.0,103.74,0.0,110.49,0.0,129.22,0.0,67.315,0.0,120.64,0.0,1.0683,0.0,76.075,-0.6724,1275.0,0.0,11075.25,1.0,0
2022-12-27,-0.44,51.32,0.0,1.2426,20.3621,-1.8876,0.0,1.2426,-5.7865,0.0,0.0,0.0,25.7181,-1.8876,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.61,0.0,0.0,0.0,-4.76,6.43,0.0,10.07,2.23,32.6,0.0,0.0,102.5078,0.0,112.3281,0.0,105.465,0.0,133.45,0.0,101.8,0.0,96.155,0.0,96.61,0.0,145.72,0.0,111.35,0.0,103.77,0.0,109.4,0.0,127.87,0.0,67.545,0.0,120.54,0.0,1.0702,0.0,75.7,-0.672,1268.95,0.0,10915.5,1.0,0
2022-12-28,-0.44,51.32,0.0,1.2426,20.3621,-1.8876,0.0,1.2426,-5.7865,0.0,0.0,0.0,25.7181,-1.8876,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.61,0.0,0.0,0.0,-4.76,6.43,0.0,10.07,2.23,32.6,0.0,0.0,102.5352,0.0,112.1875,0.0,105.495,0.0,133.52,0.0,101.43,0.0,95.94,0.0,96.42,0.0,145.66,0.0,110.61,0.0,103.65,0.0,109.15,0.0,127.81,0.0,67.635,0.0,120.49,0.0,1.0675,0.0,75.19,0.0,1267.15,0.0,10772.75,1.0,0
2022-12-29,-0.44,51.41,0.0,1.2426,20.4924,-1.8876,0.0,1.2426,-5.7865,0.0,0.0,0.0,25.8483,-1.8876,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.61,0.0,0.0,0.0,-4.76,6.43,0.0,10.07,2.23,32.69,0.0,0.0,102.5859,0.0,112.4375,0.0,105.55,0.0,133.99,0.0,99.79,0.0,95.95,0.0,96.42,0.0,145.53,0.0,109.95,0.0,103.45,0.0,110.04,0.0,128.46,0.0,68.055,0.0,120.95,0.0,1.0732,0.0,75.965,-0.6787,1265.5,0.0,11032.75,1.0,0
2022-12-30,-0.44,51.41,0.0,1.2426,20.4924,-1.8876,0.0,1.2426,-5.7865,0.0,0.0,0.0,25.8483,-1.8876,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.61,0.0,0.0,0.0,-4.76,6.43,0.0,10.07,2.23,32.69,0.0,0.0,102.5,0.0,112.2969,0.0,105.42,0.0,132.93,0.0,99.9,0.0,95.925,0.0,96.41,0.0,145.46,0.0,109.95,0.0,103.45,0.0,108.92,0.0,127.3,0.0,68.285,0.0,120.84,0.0,1.0754,0.0,77.07,-0.6839,1265.5,0.0,11022.25,1.0,0
2023-01-02,-0.44,50.98,0.0,1.2426,19.8602,-1.8876,0.0,1.2426,-5.7865,0.0,0.0,0.0,25.2162,-1.8876,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.61,0.0,0.0,0.0,-4.76,6.43,0.0,10.07,2.23,32.26,0.0,0.0,102.5,0.0,112.2969,0.0,105.56,0.0,134.32,0.0,99.9,0.0,95.925,0.0,96.41,3.0,145.46,0.0,109.5,0.0,103.33,0.0,109.97,0.0,128.7,0.0,68.285,0.0,120.84,0.0,1.0754,0.0,77.07,-0.6797,1273.5,0.0,11022.25,1.0,0
2023-01-03,-0.44,51.5,0.0,1.2426,20.0094,-1.2256,0.0,1.2426,-5.7865,0.0,0.0,0.0,25.3654,-1.2256,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.61,0.0,0.0,0.0,-4.76,6.43,0.42,10.07,2.23,32.36,0.0,0.0,102.5547,0.0,112.6406,0.0,105.6,0.0,135.08,0.0,100.48,0.0,95.975,0.0,96.44,3.0,145.46,0.0,110.68,0.0,103.7,0.0,110.63,0.0,129.57,0.0,67.54,-0.6281,120.04,0.0,1.0617,0.0,77.18,-0.7021,1271.6,0.0,10945.5,1.0,0
2023-01-04,-0.55,51.09,0.0,1.2082,19.9779,-1.8503,0.0,1.2082,-5.7865,0.0,0.0,0.0,25.3339,-1.8503,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.51,0.0,0.0,0.0,-4.76,6.43,0.02,10.07,2.23,32.34,0.0,0.0,102.6016,0.0,113.1875,0.0,105.775,0.0,136.47,0.0,102.29,0.0,96.075,0.0,96.49,3.0,145.41,0.0,111.56,0.0,103.87,0.0,112.49,0.0,131.02,0.0,68.585,-0.6282,120.79,0.0,1.0656,0.0,76.095,-0.704,1272.0,0.0,10999.25,1.0,0
2023-01-05,-0.01,51.23,0.0,1.387,20.1745,-1.8503,0.0,1.387,-5.7865,0.0,0.0,0.0,25.5304,-1.8503,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,6.04,0.0,0.0,0.0,-4.76,6.43,0.02,10.07,2.23,32.48,0.0,0.0,102.4727,0.0,113.0156,0.0,105.645,0.0,135.99,0.0,101.57,0.0,96.145,0.0,96.5,3.0,145.67,0.0,111.52,0.0,103.77,0.0,112.09,0.0,130.62,0.0,67.755,0.0,119.37,0.0,1.0578,0.0,75.73,-0.707,1269.5,0.0,10820.25,1.0,0
2023-01-06,0.44,51.27,0.0,1.5381,20.2336,-1.8503,0.0,1.5381,-5.7865,0.0,0.0,0.0,25.5895,-1.8503,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,6.5,0.0,0.0,0.0,-4.76,6.43,0.02,10.07,2.23,32.52,0.0,0.0,102.8398,0.0,114.2188,0.0,105.8,0.0,137.43,0.0,102.71,0.0,96.16,0.0,96.48,3.0,145.89,0.0,111.56,0.0,103.73,0.0,113.49,0.0,132.02,0.0,69.0,0.0,121.17,0.0,1.0694,0.0,76.39,-0.7069,1268.75,0.0,11113.5,1.0,0
2023-01-09,0.44,53.18,0.0,1.5381,22.1961,-0.9838,0.0,1.5381,-5.7865,0.0,0.0,0.0,27.5521,-0.9838,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,6.5,0.0,0.0,0.0,-4.76,6.43,0.59,10.07,2.23,33.87,0.0,0.0,102.9648,0.0,114.625,0.0,105.755,0.0,137.03,0.0,102.26,0.0,96.26,0.0,96.62,3.0,145.89,0.0,112.64,0.0,104.2,0.0,113.48,0.0,131.71,0.0,69.52,0.6509,122.22,0.0,1.08,0.0,76.655,-0.6879,1243.85,0.0,11185.5,1.0,0
2023-01-10,0.07,52.97,0.0,1.4147,22.2001,-1.3111,0.0,1.4147,-5.7865,0.0,0.0,0.0,27.5561,-1.3111,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,6.13,0.0,0.0,0.0,-4.76,6.43,0.37,10.07,2.23,33.87,0.0,0.0,102.8516,0.0,114.0,0.0,105.66,0.0,136.2,0.0,101.87,0.0,96.265,0.0,96.63,3.0,145.71,0.0,112.6,0.0,104.2,0.0,113.37,0.0,130.94,0.0,69.11,0.6514,121.82,0.0,1.0787,0.0,76.255,-0.6905,1243.8,0.0,11282.0,1.0,0
2023-01-11,-0.15,52.85,0.0,1.3392,22.0192,-1.3111,0.0,1.3392,-5.7865,0.0,0.0,0.0,27.3752,-1.3111,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.9,0.0,0.0,0.0,-4.76,6.43,0.37,10.07,2.23,33.75,0.0,0.0,102.9062,0.0,114.4375,0.0,105.725,0.0,137.64,0.0,103.68,0.0,96.265,0.0,96.62,3.0,145.6,0.0,113.35,0.0,104.57,0.0,114.9,0.0,132.45,0.0,69.285,0.0,121.73,0.0,1.0809,0.0,76.135,-0.691,1246.05,0.0,11476.5,1.0,0
2023-01-12,-1.04,52.87,0.0,1.0439,22.0513,-1.3111,0.0,1.0439,-5.7865,0.0,0.0,0.0,27.4073,-1.3111,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,5.01,0.0,0.0,0.0,-4.76,6.43,0.37,10.07,2.23,33.77,0.0,0.0,103.0664,0.0,115.2344,0.0,105.84,0.0,138.22,0.0,104.18,0.0,96.39,0.0,96.75,3.0,145.17,0.0,113.34,0.0,104.5,0.0,115.43,0.0,133.03,0.0,69.88,0.0,122.4,0.0,1.0892,0.0,77.925,-0.6939,1245.65,0.0,11534.25,1.0,0
2023-01-13,-2.56,53.11,0.0,0.5203,22.3965,-1.3111,0.0,0.5203,-5.7865,0.0,0.0,0.0,27.7525,-1.3111,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,3.49,0.0,0.0,0.0,-4.76,6.43,0.37,10.07,2.23,34.01,0.0,0.0,102.8828,0.0,114.7656,0.0,105.825,0.0,138.31,0.0,104.21,0.0,96.395,0.0,96.76,2.9063,144.41,0.0,114.37,0.0,104.85,0.0,115.42,0.0,133.02,0.0,69.93,0.0,122.45,0.0,1.0871,0.0,78.77,-0.698,1241.35,0.0,11608.0,1.0,0
2023-01-16,-2.1,53.43,0.0,0.6796,22.8557,-1.3111,0.0,0.6796,-5.7865,0.0,0.0,0.0,28.2117,-1.3111,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,3.96,0.0,0.0,0.0,-4.76,6.43,0.37,10.07,2.23,34.33,0.0,0.0,102.8828,0.0,114.7656,0.0,105.84,0.0,138.21,0.0,103.95,0.0,96.395,0.0,96.76,2.9084,144.64,0.0,113.63,0.0,104.59,0.0,115.25,0.0,132.9,0.0,69.93,0.6583,122.45,0.0,1.0871,0.0,78.77,-0.698,1235.65,0.0,11608.0,1.0,0
2023-01-17,-2.1,53.25,0.0,0.6796,22.5927,-1.3111,0.0,0.6796,-5.7865,0.0,0.0,0.0,27.9487,-1.3111,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,3.96,0.0,0.0,0.0,-4.76,6.43,0.37,10.07,2.23,34.15,0.0,0.0,102.9688,0.0,114.6719,0.0,106.065,0.0,139.26,0.0,104.45,0.0,96.385,0.0,96.77,0.0,144.84,0.0,112.9,0.0,104.43,0.0,116.48,0.0,134.06,0.0,70.04,0.0,122.9,0.0,1.0833,0.0,78.485,-0.6964,1238.9,0.0,11624.5,1.0,0
2023-01-18,0.18,53.32,0.0,1.5703,22.7017,-1.3111,0.0,1.5703,-5.7865,0.0,0.0,0.0,28.0576,-1.3111,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,6.24,0.0,0.0,0.0,-4.76,6.43,0.37,10.07,2.23,34.23,0.0,0.0,103.1914,0.0,115.9062,0.0,106.08,0.0,140.3,0.0,104.98,0.0,96.445,0.0,96.81,2.5622,146.13,0.0,114.1,0.0,104.75,0.0,118.04,0.0,135.35,0.0,69.595,0.0,123.56,0.0,1.0836,0.0,78.28,-0.6967,1237.55,0.0,11475.75,1.0,0
2023-01-19,0.83,53.61,0.0,1.8235,23.1138,-1.3111,0.0,1.8235,-5.7865,0.0,0.0,0.0,28.4697,-1.3111,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,6.89,0.0,0.0,0.0,-4.76,6.43,0.37,10.07,2.23,34.51,0.0,0.0,103.1172,0.0,115.6406,0.0,105.955,0.0,139.55,0.0,104.87,0.0,96.675,0.0,97.03,2.5576,146.5,0.0,114.9,0.0,105.06,0.0,117.53,0.0,134.63,0.0,69.32,0.0,124.07,0.0,1.0869,0.0,78.395,-0.6975,1232.45,0.0,11356.5,1.0,0
2023-01-20,1.69,53.44,0.0,2.1648,22.8622,-1.3111,0.0,2.1648,-5.7865,0.0,0.0,0.0,28.2182,-1.3111,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.74,0.0,0.0,0.0,-4.76,6.43,0.37,10.07,2.23,34.34,0.0,0.0,102.9961,0.0,115.0625,0.0,105.85,0.0,138.27,0.0,104.36,0.0,96.6,0.0,96.99,2.5149,147.0,0.0,114.45,0.0,104.85,0.0,115.7,0.0,133.16,0.0,69.84,0.0,124.1,0.0,1.089,0.0,77.705,-0.6976,1235.55,0.0,11677.0,1.0,0
2023-01-23,1.69,53.44,0.0,2.1648,22.8622,-1.3111,0.0,2.1648,-5.7865,0.0,0.0,0.0,28.2182,-1.3111,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.74,0.0,0.0,0.0,-4.76,6.43,0.37,10.07,2.23,34.34,0.0,0.0,102.8789,0.0,114.6875,0.0,105.825,0.0,137.97,0.0,104.24,0.0,96.545,0.0,96.95,0.0,147.63,0.0,114.45,0.0,104.85,0.0,115.36,0.0,132.81,0.0,70.335,0.0,123.78,0.0,1.0894,0.0,77.02,-0.6987,1235.55,0.0,11934.0,1.0,0
2023-01-24,1.69,53.44,0.0,2.1648,22.8622,-1.3111,0.0,2.1648,-5.7865,0.0,0.0,0.0,28.2182,-1.3111,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.74,0.0,0.0,0.0,-4.76,6.43,0.37,10.07,2.23,34.34,0.0,0.0,102.9375,0.0,115.0312,0.0,105.895,0.0,138.33,0.0,104.84,0.0,96.53,0.0,96.94,0.0,147.39,0.0,114.45,0.0,104.85,0.0,116.17,0.0,133.31,0.0,70.635,0.0,123.5,0.0,1.0919,0.0,77.39,-0.6989,1235.55,0.0,11909.5,1.0,0
2023-01-25,1.61,53.31,0.0,2.1308,23.1779,-1.8131,0.0,2.1308,-5.7865,0.0,0.0,0.0,28.5338,-1.8131,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.66,0.0,0.0,0.0,-4.76,6.43,0.03,10.07,2.23,34.56,0.0,0.0,102.9805,0.0,115.1406,0.0,105.935,0.0,138.36,0.0,105.17,0.0,96.49,0.0,96.85,2.4454,147.34,0.0,114.95,0.0,104.95,0.0,115.79,0.0,133.23,0.0,71.155,-0.6953,124.12,0.0,1.0949,0.0,77.69,-0.6994,1231.65,0.0,11873.25,1.0,0
2023-01-26,1.71,53.35,0.0,2.1715,23.2307,-1.8131,0.0,2.1715,-5.7865,0.0,0.0,0.0,28.5866,-1.8131,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,0.03,10.07,2.23,34.6,0.0,0.0,102.8945,0.0,114.8594,0.0,105.86,0.0,137.75,0.0,104.74,0.0,96.52,0.0,96.87,2.4444,147.4,0.0,114.83,0.0,104.98,0.0,115.2,0.0,132.49,0.0,71.255,0.0,124.2,0.0,1.092,0.0,77.24,-0.7025,1231.0,0.0,12106.75,1.0,0
2023-01-27,1.71,53.33,0.0,2.1715,23.2063,-1.8131,0.0,2.1715,-5.7865,0.0,0.0,0.0,28.5623,-1.8131,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,0.03,10.07,2.23,34.58,0.0,0.0,102.8359,0.0,114.6094,0.0,105.84,0.0,137.44,0.0,104.64,0.0,96.435,0.0,96.78,0.0,146.73,0.0,114.26,0.0,104.83,0.0,114.61,0.0,132.12,0.0,71.235,0.0,124.05,0.0,1.09,0.0,77.425,-0.7021,1231.3,0.0,12222.25,1.0,0
2023-01-30,1.71,53.55,0.0,2.1715,23.523,-1.8131,0.0,2.1715,-5.7865,0.0,0.0,0.0,28.879,-1.8131,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,0.03,10.07,2.23,34.8,0.0,0.0,102.7305,0.0,114.2812,0.0,105.685,0.0,136.7,0.0,104.58,0.0,96.46,0.0,96.8,0.0,146.86,0.0,114.76,0.0,104.95,0.0,113.91,0.0,131.38,0.0,70.695,0.0,123.58,0.0,1.0876,0.0,77.035,-0.7099,1227.4,0.0,11968.0,1.0,0
2023-01-31,1.71,53.13,0.0,2.1715,23.1564,-2.0154,0.0,2.1715,-5.7865,0.0,0.0,0.0,28.5124,-2.0154,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,-0.14,10.07,2.23,34.54,0.0,0.0,102.8242,0.0,114.5156,0.0,105.745,0.0,136.82,0.0,104.51,0.0,96.445,0.0,96.81,0.0,146.56,0.0,114.3,0.0,104.8,0.0,114.12,0.0,131.52,0.0,70.645,0.8042,123.33,0.0,1.0892,0.0,77.235,-0.7145,1231.9,0.0,12152.0,1.0,0
2023-02-01,1.71,52.33,0.0,2.1715,23.1848,-2.3436,0.0,2.1715,-5.7865,0.0,0.0,0.0,28.5408,-2.3436,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,0.18,8.93,2.23,34.56,0.0,0.0,103.0117,0.0,115.4844,0.0,105.675,0.0,136.75,0.0,104.46,0.0,96.425,0.0,96.79,0.0,146.72,0.0,114.67,0.0,104.91,0.0,113.94,0.0,131.37,0.0,71.34,0.8424,123.8,-1.0968,1.1006,0.0,78.07,-0.7275,1231.55,0.0,12414.25,1.0,0
2023-02-02,1.71,53.76,0.0,2.1715,24.0942,-2.0164,0.0,2.1715,-5.7865,0.0,0.0,0.0,29.4502,-2.0164,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,0.18,9.69,2.23,35.23,0.0,0.0,103.0547,0.0,115.5469,0.0,106.06,0.0,139.83,0.0,107.59,0.0,96.455,0.0,96.85,0.0,146.79,0.0,114.82,0.0,105.1,0.0,118.11,0.0,134.7,0.0,70.83,0.0,122.4,-1.161,1.0934,0.0,78.13,-0.734,1220.35,0.0,12846.75,1.0,0
2023-02-03,1.71,53.08,0.0,2.1715,23.3567,-2.0164,0.0,2.1715,-5.7865,0.0,0.0,0.0,28.7127,-2.0164,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,0.18,9.69,2.23,34.55,0.0,0.0,102.6602,0.0,114.4219,0.0,105.94,0.0,138.05,0.0,107.03,0.0,96.615,0.0,96.99,0.0,147.15,0.0,115.49,0.0,105.3,0.0,116.52,0.0,132.86,0.0,69.36,0.0,120.63,0.0,1.0828,0.0,76.67,-0.9276,1229.35,0.0,12624.0,1.0,0
2023-02-06,1.71,52.18,0.0,2.1715,23.3567,-2.3905,0.0,2.1715,-5.7865,0.0,0.0,0.0,28.7127,-2.3905,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,0.18,8.8,2.23,34.55,0.0,0.0,102.3633,0.0,113.5,0.0,105.835,0.0,136.91,0.0,105.46,0.0,96.535,0.0,96.9,0.0,146.94,0.0,114.13,0.0,104.75,0.0,115.46,0.0,131.7,0.0,68.89,0.0,120.31,1.2001,1.0748,0.0,75.815,0.0,1253.15,0.0,12515.5,1.0,0
2023-02-07,1.71,52.2,0.0,2.1715,23.3567,-2.3745,0.0,2.1715,-5.7865,0.0,0.0,0.0,28.7127,-2.3745,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,0.26,8.73,2.23,34.55,0.0,0.0,102.332,0.0,113.2344,0.0,105.815,0.0,136.7,0.0,105.0,0.0,96.4,0.0,96.74,0.0,146.84,0.0,114.23,0.0,104.73,0.0,115.17,0.0,131.54,0.0,69.505,0.9637,120.41,1.1997,1.0742,0.0,76.635,0.0,1255.6,0.0,12776.75,1.0,0
2023-02-08,1.71,52.54,0.0,2.1715,23.3567,-2.2004,0.0,2.1715,-5.7865,0.0,0.0,0.0,28.7127,-2.2004,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,0.57,8.77,2.23,34.55,0.0,0.0,102.3516,0.0,113.4062,0.0,105.655,0.0,136.02,0.0,104.81,0.0,96.38,0.0,96.72,0.0,146.83,0.0,113.98,0.0,104.69,0.0,114.65,0.0,130.85,0.0,69.335,0.9636,120.79,1.2012,1.0745,0.0,76.465,0.0,1260.2,0.0,12545.25,1.0,0
2023-02-09,1.71,52.67,0.0,2.1715,23.3567,-2.1446,0.0,2.1715,-5.7865,0.0,0.0,0.0,28.7127,-2.1446,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,0.57,8.91,2.23,34.55,0.0,0.0,102.2344,0.0,113.0312,0.0,105.695,0.0,136.66,0.0,104.91,0.0,96.325,0.0,96.65,0.0,146.69,0.0,113.45,0.0,104.44,0.0,115.7,0.0,131.47,0.0,69.475,0.0,121.26,1.2055,1.0758,0.0,76.31,0.0,1260.3,0.0,12425.5,1.0,0
2023-02-10,1.71,51.95,0.0,2.1715,23.3567,-2.449,0.0,2.1715,-5.7865,0.0,0.0,0.0,28.7127,-2.449,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,0.57,8.18,2.23,34.55,0.0,0.0,102.2227,0.0,112.6875,0.0,105.555,0.0,135.91,0.0,103.96,0.0,96.285,0.0,96.57,0.0,146.54,0.0,113.51,0.0,104.5,0.0,114.97,0.0,130.66,0.0,69.21,0.0,120.56,1.1955,1.0692,0.0,76.34,0.0,1264.95,0.0,12346.25,1.0,0
2023-02-13,1.71,52.44,0.0,2.1715,23.3567,-2.2479,0.0,2.1715,-5.7865,0.0,0.0,0.0,28.7127,-2.2479,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,0.57,8.67,2.23,34.55,0.0,0.0,102.1797,0.0,112.7812,0.0,105.505,0.0,135.84,0.0,103.78,0.0,96.235,0.0,96.52,0.0,146.64,0.0,112.98,0.0,104.36,0.0,115.15,0.0,130.69,0.0,69.7,0.0,121.38,1.2243,1.0735,0.0,75.775,0.0,1277.5,0.0,12540.5,1.0,0
2023-02-14,1.71,53.03,0.0,2.1715,23.3567,-1.9706,0.0,2.1715,-5.7865,0.0,0.0,0.0,28.7127,-1.9706,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,7.76,0.0,0.0,0.0,-4.76,6.43,0.91,8.92,2.23,34.55,0.0,0.0,101.9883,0.0,112.3281,0.0,105.385,0.0,135.21,0.0,102.9,0.0,96.255,0.0,96.53,0.0,146.81,0.0,113.25,0.0,104.42,0.0,114.91,0.0,130.09,0.0,69.96,0.966,121.81,1.2321,1.0756,0.0,75.43,0.0,1269.45,0.0,12631.0,1.0,0
